booking_id,customer_id,full_name,customer_country,booking_date,booking_day,booking_year,booking_month_number,booking_month,departure_date,departure_airport,arrival_airport,route,booking_amount,booking_status,payment_method,payment_status,failed_attempts,device_id,card_id,ip_country_code,card_country_code,days_before_departure,account_age_days,high_value_flag,last_minute_flag,country_mismatch_flag,failed_payment_flag,new_account_high_value_flag,shared_device_flag,shared_card_flag,fraud_risk_score,risk_level,recommended_action,fraud_confirmed,investigation_status
90,471,"Alex Wilson",IT,"2026-03-29 15:02:44",2026-03-29,2026,3,2026-03,2026-06-29,HER,BCN,"HER - BCN",901.08,Confirmed,PayPal,Successful,1,DEV-000471,CARD-000471-2,DE,GB,92,1133,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
91,379,"Olivia Brown",AL,"2025-10-19 18:22:46",2025-10-19,2025,10,2025-10,2025-10-19,OTP,MUC,"OTP - MUC",2986.20,Confirmed,Mastercard,Successful,7,DEV-FRAUD-020,CARD-FRAUD-002,AL,AE,0,43,1,1,1,1,0,1,1,110,Critical,"Block and investigate",1,"Confirmed Fraud"
92,1629,"Amelia Anderson",GB,"2026-06-03 02:14:03",2026-06-03,2026,6,2026-06,2026-08-08,BCN,FCO,"BCN - FCO",1617.99,Confirmed,Visa,Successful,3,DEV-001629,CARD-001629-2,GB,GB,66,1043,1,0,0,1,0,0,0,35,Medium,"Additional verification",0,Cleared
93,246,"Lucas Lewis",ES,"2026-07-15 07:57:25",2026-07-15,2026,7,2026-07,2026-11-11,AUH,ORY,"AUH - ORY",1338.04,Confirmed,Mastercard,Successful,0,DEV-000246,CARD-SHARED-061,ES,ES,119,7,0,0,0,0,1,0,1,35,Medium,"Additional verification",0,Cleared
94,577,"James Taylor",US,"2026-05-30 04:23:53",2026-05-30,2026,5,2026-05,2026-08-09,ORY,LHR,"ORY - LHR",1799.16,Confirmed,Mastercard,Successful,0,DEV-SHARED-073,CARD-000577-2,US,AE,71,372,1,0,1,0,0,1,0,55,Medium,"Additional verification",0,Cleared
95,1572,"Leo Wilson",AE,"2025-08-16 03:39:16",2025-08-16,2025,8,2025-08,2026-02-07,AMS,AUH,"AMS - AUH",776.66,Completed,Mastercard,Successful,0,DEV-001572,CARD-001572-2,AE,AE,175,594,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
96,9,"Mia Moore",GB,"2025-07-17 20:16:19",2025-07-17,2025,7,2025-07,2026-01-06,NCE,LOS,"NCE - LOS",1127.05,Confirmed,Mastercard,Successful,0,DEV-000009,CARD-000009-2,GB,GB,173,535,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
97,198,"Noah Smith",AL,"2025-06-25 08:37:14",2025-06-25,2025,6,2025-06,2025-06-25,JFK,TIA,"JFK - TIA",365.93,Confirmed,Visa,Successful,0,DEV-000198,CARD-000198-2,NL,AL,0,148,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
98,1990,"Maria Lee",ES,"2026-06-16 22:29:42",2026-06-16,2026,6,2026-06,2026-06-25,CDG,LOS,"CDG - LOS",1445.80,Confirmed,Visa,Successful,0,DEV-001990,CARD-001990-1,ES,DE,9,843,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
99,241,"Daniel Taylor",FR,"2026-06-27 07:42:00",2026-06-27,2026,6,2026-06,2026-08-13,AUH,LOS,"AUH - LOS",489.25,Confirmed,PayPal,Successful,0,DEV-000241,CARD-SHARED-062,FR,ES,47,638,0,0,1,0,0,0,1,40,Medium,"Additional verification",0,Cleared
100,1240,"James Lee",NL,"2026-03-14 02:48:26",2026-03-14,2026,3,2026-03,2026-03-15,ATH,MXP,"ATH - MXP",1068.76,Confirmed,Mastercard,Successful,5,DEV-001240,CARD-001240-1,NL,NL,1,966,0,1,0,1,0,0,0,30,Medium,"Additional verification",0,Cleared
101,403,"Emma Martin",AL,"2026-05-05 11:56:46",2026-05-05,2026,5,2026-05,2026-09-24,JFK,MAN,"JFK - MAN",445.84,Completed,Amex,Successful,5,DEV-000403,CARD-000403-1,GR,GB,142,346,0,0,1,1,0,0,0,30,Medium,"Additional verification",0,Cleared
102,980,"Noah Moore",RO,"2026-06-07 23:03:49",2026-06-07,2026,6,2026-06,2026-07-24,AGP,MUC,"AGP - MUC",975.12,"Pending Review",Visa,Successful,0,DEV-SHARED-098,CARD-SHARED-066,ES,RO,47,92,0,0,1,0,0,1,1,60,High,"Manual review",0,Cleared
103,1019,"Olivia Lee",GB,"2025-02-28 07:08:03",2025-02-28,2025,2,2025-02,2025-03-10,ORD,MUC,"ORD - MUC",872.65,Confirmed,PayPal,Successful,0,DEV-001019,CARD-001019-2,GB,US,10,195,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
104,1992,"James Clark",IT,"2026-01-16 23:22:00",2026-01-16,2026,1,2026-01,2026-04-14,DXB,AMS,"DXB - AMS",658.09,Confirmed,Mastercard,Successful,0,DEV-001992,CARD-001992-2,IT,IT,88,118,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
105,700,"Mia Moore",AL,"2025-04-24 15:58:25",2025-04-24,2025,4,2025-04,2025-05-15,BER,LGW,"BER - LGW",1451.15,Confirmed,Amex,Successful,2,DEV-000700,CARD-000700-2,FR,AL,21,785,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
106,229,"Maria Brown",NG,"2025-09-20 05:25:47",2025-09-20,2025,9,2025-09,2025-12-02,CDG,AGP,"CDG - AGP",413.93,Confirmed,Amex,Successful,0,DEV-000229,CARD-000229-1,NG,NG,73,671,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
107,1740,"Olivia Garcia",AL,"2025-10-28 08:40:18",2025-10-28,2025,10,2025-10,2025-12-29,SKG,OTP,"SKG - OTP",1590.20,Confirmed,Amex,Successful,0,DEV-001740,CARD-001740-2,AL,AL,62,343,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
108,473,"Liam Thomas",AL,"2026-02-10 08:40:29",2026-02-10,2026,2,2026-02,2026-06-13,SKG,MXP,"SKG - MXP",1051.00,Confirmed,PayPal,Successful,0,DEV-000473,CARD-000473-2,GB,AL,123,147,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
109,1076,"Amelia Martin",IT,"2025-12-28 04:15:13",2025-12-28,2025,12,2025-12,2026-03-16,AUH,BCN,"AUH - BCN",1979.48,Confirmed,Visa,Successful,0,DEV-001076,CARD-SHARED-007,IT,ES,78,198,1,0,1,0,0,0,1,60,High,"Manual review",0,Cleared
110,18,"Olivia Brown",IT,"2026-03-15 09:40:24",2026-03-15,2026,3,2026-03,2026-05-26,NCE,AMS,"NCE - AMS",99.61,Confirmed,Visa,Successful,0,DEV-000018,CARD-000018-2,GB,IT,72,126,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
111,1488,"Sofia Rossi",GR,"2025-11-10 17:12:46",2025-11-10,2025,11,2025-11,2026-03-12,MAD,MAN,"MAD - MAN",1417.95,Confirmed,PayPal,Successful,0,DEV-001488,CARD-001488-2,GR,GR,122,920,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
112,302,"Mia Wilson",GB,"2026-02-07 11:29:51",2026-02-07,2026,2,2026-02,2026-03-17,ATH,MAN,"ATH - MAN",501.52,Cancelled,PayPal,Successful,0,DEV-000302,CARD-000302-2,NL,GB,38,349,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
113,1779,"Sofia Thomas",FR,"2026-01-08 09:45:16",2026-01-08,2026,1,2026-01,2026-01-09,OTP,TIA,"OTP - TIA",1387.52,Confirmed,PayPal,Successful,2,DEV-SHARED-028,CARD-001779-2,RO,FR,1,410,0,1,1,0,0,1,0,50,Medium,"Additional verification",0,Cleared
114,1874,"Lucas Wilson",FR,"2025-06-02 11:56:08",2025-06-02,2025,6,2025-06,2025-06-03,CDG,LHR,"CDG - LHR",384.72,Confirmed,Mastercard,Successful,3,DEV-001874,CARD-001874-1,FR,NG,1,534,0,0,1,1,0,0,0,30,Medium,"Additional verification",0,Cleared
115,1264,"Ethan Anderson",NG,"2026-07-20 09:26:51",2026-07-20,2026,7,2026-07,2026-11-20,ORY,MUC,"ORY - MUC",438.80,Completed,Visa,Successful,1,DEV-001264,CARD-001264-2,NG,NG,123,1072,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
116,1730,"Ethan Brown",GB,"2025-06-20 01:34:17",2025-06-20,2025,6,2025-06,2025-08-25,TIA,DXB,"TIA - DXB",289.01,Confirmed,PayPal,Successful,5,DEV-001730,CARD-001730-2,GB,GB,66,677,0,0,0,1,0,0,0,15,Low,Allow,0,Cleared
117,1008,"Liam Smith",GB,"2025-11-04 20:24:00",2025-11-04,2025,11,2025-11,2026-02-18,LGW,CDG,"LGW - CDG",405.97,Confirmed,Mastercard,Successful,0,DEV-001008,CARD-001008-1,GB,GB,106,660,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
118,81,"Amelia Clark",DE,"2026-04-23 04:33:46",2026-04-23,2026,4,2026-04,2026-04-23,OTP,MUC,"OTP - MUC",1351.89,Confirmed,Amex,Successful,0,DEV-000081,CARD-SHARED-079,DE,DE,0,861,0,1,0,0,0,0,1,40,Medium,"Additional verification",0,Cleared
119,857,"Emma Taylor",NG,"2026-01-19 07:31:28",2026-01-19,2026,1,2026-01,2026-04-11,ORD,SKG,"ORD - SKG",370.87,Confirmed,Amex,Successful,0,DEV-SHARED-014,CARD-000857-1,GB,NG,82,91,0,0,1,0,0,1,0,35,Medium,"Additional verification",0,Cleared
120,1748,"Noah Garcia",IT,"2026-05-29 23:15:11",2026-05-29,2026,5,2026-05,2026-10-06,DXB,BCN,"DXB - BCN",1451.20,Cancelled,Mastercard,Successful,1,DEV-001748,CARD-001748-2,IT,IT,130,48,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
121,1859,"Emma Moore",US,"2025-07-19 02:18:49",2025-07-19,2025,7,2025-07,2025-11-05,LOS,AMS,"LOS - AMS",1510.15,Confirmed,Amex,Successful,0,DEV-SHARED-099,CARD-001859-1,US,US,109,157,1,0,0,0,0,1,0,40,Medium,"Additional verification",0,Cleared
122,473,"Liam Thomas",AL,"2026-01-16 09:41:10",2026-01-16,2026,1,2026-01,2026-03-17,ORY,TIA,"ORY - TIA",499.10,Confirmed,Amex,Successful,0,DEV-000473,CARD-000473-1,NG,AL,60,122,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
123,1597,"Liam Smith",ES,"2025-04-01 00:00:15",2025-04-01,2025,4,2025-04,2025-04-28,AGP,AUH,"AGP - AUH",2058.60,"Pending Review",Amex,Successful,4,DEV-FRAUD-031,CARD-FRAUD-005,AL,AE,27,532,1,0,1,1,0,1,1,95,Critical,"Block and investigate",1,"Confirmed Fraud"
124,554,"Ava Lee",AL,"2026-07-03 08:15:28",2026-07-03,2026,7,2026-07,2026-10-29,HER,CDG,"HER - CDG",785.16,Completed,Amex,Successful,0,DEV-000554,CARD-000554-2,AL,AL,118,4,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
125,1050,"Lucas Lewis",IT,"2025-11-09 14:23:12",2025-11-09,2025,11,2025-11,2025-12-30,JFK,DXB,"JFK - DXB",760.81,Confirmed,Amex,Successful,0,DEV-001050,CARD-001050-2,IT,IT,51,638,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
126,1570,"Emma Brown",ES,"2025-04-01 11:36:12",2025-04-01,2025,4,2025-04,2025-08-03,MAN,LAX,"MAN - LAX",1493.48,Confirmed,PayPal,Successful,0,DEV-001570,CARD-001570-2,ES,AE,124,785,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
127,672,"Ethan Smith",FR,"2025-05-24 12:28:37",2025-05-24,2025,5,2025-05,2025-07-01,MAN,ORD,"MAN - ORD",931.55,Completed,Amex,Successful,0,DEV-000672,CARD-000672-1,US,FR,38,797,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
128,961,"James Taylor",GB,"2026-06-17 02:58:45",2026-06-17,2026,6,2026-06,2026-07-17,BCN,CDG,"BCN - CDG",914.33,Confirmed,Mastercard,Successful,0,DEV-000961,CARD-SHARED-003,FR,NG,30,70,0,0,1,0,0,0,1,40,Medium,"Additional verification",0,Cleared
129,1210,"Noah Taylor",AL,"2025-11-16 15:43:04",2025-11-16,2025,11,2025-11,2026-01-31,OTP,MAD,"OTP - MAD",950.81,Completed,Visa,Successful,0,DEV-SHARED-015,CARD-001210-1,AL,AL,76,692,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
130,1335,"Alex Anderson",GR,"2025-06-13 06:30:16",2025-06-13,2025,6,2025-06,2025-06-19,LOS,BCN,"LOS - BCN",557.80,Confirmed,PayPal,Successful,0,DEV-001335,CARD-001335-2,GR,US,6,319,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
131,847,"Alex Smith",AL,"2026-01-23 21:09:22",2026-01-23,2026,1,2026-01,2026-03-03,TIA,SKG,"TIA - SKG",323.02,Confirmed,PayPal,Successful,0,DEV-000847,CARD-000847-2,AL,NL,39,42,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
132,636,"Ava Miller",AE,"2025-11-10 13:47:17",2025-11-10,2025,11,2025-11,2025-11-12,LGW,NCE,"LGW - NCE",223.07,Completed,Mastercard,Refunded,0,DEV-000636,CARD-000636-1,NG,AE,2,470,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
133,871,"Noah Lee",ES,"2025-07-15 02:06:19",2025-07-15,2025,7,2025-07,2025-09-25,ORD,AMS,"ORD - AMS",968.62,Confirmed,Visa,Successful,2,DEV-000871,CARD-000871-1,ES,ES,72,763,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
134,1513,"Alex Taylor",FR,"2025-02-26 09:26:09",2025-02-26,2025,2,2025-02,2025-07-19,CDG,LOS,"CDG - LOS",263.95,Cancelled,Mastercard,Successful,0,DEV-001513,CARD-001513-2,US,NG,143,560,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
135,1818,"Daniel Garcia",DE,"2026-06-08 02:41:22",2026-06-08,2026,6,2026-06,2026-10-17,OTP,LHR,"OTP - LHR",1391.56,Completed,Mastercard,Refunded,0,DEV-001818,CARD-001818-1,DE,DE,131,32,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
136,1869,"Leo Thomas",FR,"2025-07-27 13:53:07",2025-07-27,2025,7,2025-07,2025-10-14,ORY,FCO,"ORY - FCO",687.07,Confirmed,Amex,Successful,0,DEV-SHARED-023,CARD-001869-2,AL,GR,79,158,0,0,1,0,0,1,0,35,Medium,"Additional verification",0,Cleared
137,572,"Maria Lewis",FR,"2025-09-03 05:38:15",2025-09-03,2025,9,2025-09,2025-10-30,MAN,MUC,"MAN - MUC",1210.77,Confirmed,Mastercard,Successful,0,DEV-000572,CARD-SHARED-075,FR,FR,57,521,0,0,0,0,0,0,1,25,Low,Allow,0,Cleared
138,152,"James Martin",GR,"2026-03-03 21:26:49",2026-03-03,2026,3,2026-03,2026-03-27,MAD,LOS,"MAD - LOS",838.18,Completed,Amex,Successful,0,DEV-000152,CARD-000152-1,ES,NL,24,46,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
139,1605,"Noah Taylor",AL,"2026-07-20 07:25:37",2026-07-20,2026,7,2026-07,2026-10-26,VCE,OTP,"VCE - OTP",2193.93,Completed,Amex,Successful,0,DEV-001605,CARD-001605-2,US,AL,98,347,1,0,1,0,0,0,0,35,Medium,"Additional verification",0,Cleared
140,774,"Mia Clark",ES,"2025-09-26 05:49:51",2025-09-26,2025,9,2025-09,2025-10-21,BER,MAD,"BER - MAD",807.21,Confirmed,Mastercard,Successful,0,DEV-SHARED-035,CARD-000774-2,ES,ES,25,352,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
141,251,"Alex Smith",US,"2026-06-12 00:43:36",2026-06-12,2026,6,2026-06,2026-10-28,AMS,NCE,"AMS - NCE",2111.37,Confirmed,Mastercard,Failed,0,DEV-000251,CARD-000251-2,US,US,138,336,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
142,1486,"Lucas Lewis",NL,"2026-02-15 08:37:05",2026-02-15,2026,2,2026-02,2026-03-16,MUC,LHR,"MUC - LHR",1182.18,Cancelled,Amex,Successful,3,DEV-001486,CARD-001486-2,NL,NL,29,1030,0,0,0,1,0,0,0,15,Low,Allow,0,Cleared
143,596,"Alex Brown",NG,"2026-07-16 10:38:34",2026-07-16,2026,7,2026-07,2026-12-01,TIA,LOS,"TIA - LOS",1381.90,Confirmed,Mastercard,Refunded,0,DEV-000596,CARD-000596-2,NG,NG,138,398,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
144,528,"Ava Garcia",FR,"2026-07-12 00:22:10",2026-07-12,2026,7,2026-07,2026-08-15,NCE,BER,"NCE - BER",387.06,Confirmed,Amex,Successful,0,DEV-000528,CARD-000528-1,NG,FR,34,228,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
145,172,"Sofia Anderson",GB,"2026-04-21 06:10:47",2026-04-21,2026,4,2026-04,2026-08-29,LGW,MXP,"LGW - MXP",537.91,Confirmed,Amex,Successful,0,DEV-000172,CARD-000172-1,GB,GB,130,866,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
146,1221,"Daniel Thomas",IT,"2025-04-03 23:23:14",2025-04-03,2025,4,2025-04,2025-07-21,AMS,AUH,"AMS - AUH",1330.78,Confirmed,Amex,Successful,0,DEV-001221,CARD-SHARED-078,IT,IT,109,427,0,0,0,0,0,0,1,25,Low,Allow,0,Cleared
147,925,"Daniel Lewis",FR,"2025-08-02 14:44:17",2025-08-02,2025,8,2025-08,2025-11-20,LAX,ORY,"LAX - ORY",1780.66,Completed,PayPal,Successful,5,DEV-000925,CARD-000925-1,FR,FR,110,322,1,0,0,1,0,0,0,35,Medium,"Additional verification",0,Cleared
148,1527,"Alex Clark",AL,"2025-06-15 07:52:33",2025-06-15,2025,6,2025-06,2025-06-15,AMS,AUH,"AMS - AUH",433.00,Completed,Visa,Successful,0,DEV-001527,CARD-SHARED-081,AL,AL,0,724,0,0,0,0,0,0,1,25,Low,Allow,0,Cleared
149,280,"Amelia Moore",NG,"2026-06-09 05:46:36",2026-06-09,2026,6,2026-06,2026-06-09,FRA,ORD,"FRA - ORD",2544.66,Confirmed,PayPal,Successful,3,DEV-FRAUD-004,CARD-FRAUD-019,AL,GB,0,158,1,1,1,1,0,1,1,110,Critical,"Block and investigate",1,"Confirmed Fraud"
150,1187,"Lucas Anderson",NL,"2026-06-06 07:00:54",2026-06-06,2026,6,2026-06,2026-11-01,MXP,CDG,"MXP - CDG",542.08,Cancelled,Visa,Successful,3,DEV-001187,CARD-001187-1,NL,NL,148,37,0,0,0,1,0,0,0,15,Low,Allow,0,Cleared
151,1992,"James Clark",IT,"2025-10-01 20:28:12",2025-10-01,2025,10,2025-10,2025-11-17,AMS,MAD,"AMS - MAD",512.28,Completed,PayPal,Successful,0,DEV-001992,CARD-001992-2,IT,IT,47,11,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
152,1210,"Noah Taylor",AL,"2025-10-06 15:03:58",2025-10-06,2025,10,2025-10,2025-11-15,LOS,AGP,"LOS - AGP",450.17,Completed,Amex,Successful,0,DEV-SHARED-107,CARD-001210-2,AL,AL,40,651,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
153,61,"Alex Thomas",RO,"2025-05-08 13:45:26",2025-05-08,2025,5,2025-05,2025-07-07,VCE,AUH,"VCE - AUH",2234.49,Confirmed,PayPal,Successful,0,DEV-000061,CARD-SHARED-098,RO,RO,60,785,1,0,0,0,0,0,1,45,Medium,"Additional verification",0,Cleared
154,929,"Isabella Rossi",NL,"2025-11-13 17:46:33",2025-11-13,2025,11,2025-11,2026-04-26,OTP,FRA,"OTP - FRA",1315.86,Cancelled,PayPal,Successful,0,DEV-000929,CARD-000929-1,NL,US,164,706,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
155,539,"Isabella Rossi",DE,"2025-08-12 01:57:31",2025-08-12,2025,8,2025-08,2025-10-04,FCO,AMS,"FCO - AMS",401.69,Confirmed,Visa,Successful,2,DEV-000539,CARD-000539-2,DE,DE,53,26,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
156,1372,"James Garcia",AE,"2025-09-04 19:24:00",2025-09-04,2025,9,2025-09,2026-01-11,OTP,LAX,"OTP - LAX",1465.32,Completed,Amex,Successful,0,DEV-001372,CARD-001372-1,AE,AE,129,748,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
157,816,"Liam Taylor",AL,"2026-05-06 08:12:49",2026-05-06,2026,5,2026-05,2026-06-14,AMS,HER,"AMS - HER",1128.77,Confirmed,Mastercard,Successful,0,DEV-000816,CARD-000816-1,AL,ES,39,91,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
158,1966,"Maria Moore",RO,"2025-12-09 21:37:03",2025-12-09,2025,12,2025-12,2026-05-11,MAD,LGW,"MAD - LGW",979.77,Cancelled,Mastercard,Successful,1,DEV-001966,CARD-001966-1,AL,RO,153,8,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
159,1407,"Alex Moore",DE,"2025-07-25 18:15:15",2025-07-25,2025,7,2025-07,2025-09-04,LOS,BER,"LOS - BER",817.13,Confirmed,Mastercard,Successful,0,DEV-001407,CARD-001407-1,DE,NG,41,818,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
160,1417,"James Anderson",AE,"2025-07-14 18:42:57",2025-07-14,2025,7,2025-07,2025-09-29,LHR,AUH,"LHR - AUH",496.04,Completed,PayPal,Successful,1,DEV-SHARED-011,CARD-001417-2,AE,AE,77,231,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
161,1756,"Liam Lee",NG,"2026-06-14 07:11:13",2026-06-14,2026,6,2026-06,2026-10-24,LOS,NCE,"LOS - NCE",1278.24,Confirmed,PayPal,Successful,0,DEV-001756,CARD-001756-1,NG,GB,132,446,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
162,374,"Daniel Taylor",ES,"2026-02-11 16:19:46",2026-02-11,2026,2,2026-02,2026-07-15,ORY,MUC,"ORY - MUC",270.57,Completed,Mastercard,Successful,0,DEV-SHARED-069,CARD-000374-2,DE,ES,154,942,0,0,1,0,0,1,0,35,Medium,"Additional verification",0,Cleared
163,1984,"Alex Moore",RO,"2026-03-23 23:02:51",2026-03-23,2026,3,2026-03,2026-08-23,AMS,FRA,"AMS - FRA",1062.58,Confirmed,Amex,Successful,0,DEV-SHARED-091,CARD-001984-2,RO,NL,153,558,0,0,1,0,0,1,0,35,Medium,"Additional verification",0,Cleared
164,1192,"Lucas Moore",DE,"2025-07-03 07:41:40",2025-07-03,2025,7,2025-07,2025-07-15,ATH,AMS,"ATH - AMS",1900.65,Confirmed,Amex,Successful,0,DEV-001192,CARD-001192-1,DE,GR,12,655,1,0,1,0,0,0,0,35,Medium,"Additional verification",0,Cleared
165,1623,"Isabella Martin",ES,"2025-03-09 16:21:07",2025-03-09,2025,3,2025-03,2025-03-10,ORD,AGP,"ORD - AGP",617.21,Completed,Amex,Successful,2,DEV-001623,CARD-001623-1,ES,ES,1,208,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
166,344,"Ava Moore",NL,"2025-04-18 08:35:24",2025-04-18,2025,4,2025-04,2025-07-16,MUC,AGP,"MUC - AGP",1474.93,Completed,Visa,Successful,0,DEV-000344,CARD-000344-2,NL,NL,89,150,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
167,1799,"James Wilson",ES,"2026-04-03 01:36:56",2026-04-03,2026,4,2026-04,2026-04-03,LOS,SKG,"LOS - SKG",2465.11,Confirmed,PayPal,Successful,0,DEV-SHARED-001,CARD-001799-2,ES,ES,0,45,1,1,0,0,0,1,0,55,Medium,"Additional verification",0,Cleared
168,1945,"Maria Smith",FR,"2026-05-19 19:55:57",2026-05-19,2026,5,2026-05,2026-06-29,AGP,OTP,"AGP - OTP",255.39,Confirmed,Mastercard,Successful,2,DEV-001945,CARD-001945-1,FR,FR,41,56,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
169,17,"Noah Lee",RO,"2026-04-29 10:44:09",2026-04-29,2026,4,2026-04,2026-08-16,LAX,AMS,"LAX - AMS",298.86,Confirmed,PayPal,Successful,0,DEV-000017,CARD-000017-2,ES,RO,109,17,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
170,1967,"Leo Moore",IT,"2025-04-04 22:17:39",2025-04-04,2025,4,2025-04,2025-05-21,OTP,LOS,"OTP - LOS",2256.23,Confirmed,Visa,Successful,0,DEV-001967,CARD-001967-1,IT,IT,47,114,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
171,1617,"Daniel Thomas",ES,"2026-03-25 15:20:25",2026-03-25,2026,3,2026-03,2026-08-13,ORY,LGW,"ORY - LGW",864.44,Confirmed,PayPal,Successful,0,DEV-001617,CARD-001617-1,ES,ES,141,793,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
172,1005,"Amelia Thomas",FR,"2026-07-04 20:33:36",2026-07-04,2026,7,2026-07,2026-09-28,LHR,OTP,"LHR - OTP",2546.36,Confirmed,PayPal,Successful,0,DEV-001005,CARD-SHARED-047,GB,FR,86,1269,1,0,1,0,0,0,1,60,High,"Manual review",0,Cleared
173,808,"Isabella Wilson",GR,"2025-02-17 06:54:15",2025-02-17,2025,2,2025-02,2025-03-02,MAD,FRA,"MAD - FRA",467.45,Confirmed,Visa,Successful,1,DEV-000808,CARD-000808-1,GR,GR,13,690,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
174,395,"Olivia Garcia",ES,"2025-08-23 00:22:35",2025-08-23,2025,8,2025-08,2025-10-15,MAD,FCO,"MAD - FCO",893.89,Confirmed,Visa,Successful,0,DEV-000395,CARD-SHARED-051,ES,ES,53,22,0,0,0,0,0,0,1,25,Low,Allow,0,Cleared
175,86,"Sofia Clark",ES,"2025-08-21 22:47:52",2025-08-21,2025,8,2025-08,2025-09-01,ATH,TIA,"ATH - TIA",1103.17,Confirmed,Visa,Successful,1,DEV-000086,CARD-000086-1,ES,ES,11,93,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
176,1181,"Mia Clark",AL,"2026-06-01 11:04:19",2026-06-01,2026,6,2026-06,2026-06-01,CDG,AUH,"CDG - AUH",1987.41,Confirmed,Visa,Successful,7,DEV-FRAUD-025,CARD-001181-1,US,AL,0,1113,1,1,1,1,0,1,0,85,High,"Manual review",1,"Confirmed Fraud"
177,53,"Ava Moore",NG,"2026-02-11 16:46:41",2026-02-11,2026,2,2026-02,2026-02-27,LHR,TIA,"LHR - TIA",587.04,Confirmed,Amex,Successful,0,DEV-000053,CARD-000053-1,NG,RO,16,54,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
178,121,"Daniel Miller",AE,"2025-04-07 20:28:38",2025-04-07,2025,4,2025-04,2025-04-08,LAX,ATH,"LAX - ATH",649.52,Confirmed,Mastercard,Successful,1,DEV-000121,CARD-000121-1,AE,AE,1,374,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
179,1135,"Olivia Rossi",US,"2025-06-28 12:43:55",2025-06-28,2025,6,2025-06,2025-10-11,DXB,MXP,"DXB - MXP",1417.85,Confirmed,Visa,Successful,0,DEV-001135,CARD-001135-2,GB,US,105,494,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
180,1641,"Sofia Lee",RO,"2026-01-04 04:02:40",2026-01-04,2026,1,2026-01,2026-02-26,AMS,MAN,"AMS - MAN",2121.64,Confirmed,Amex,Successful,0,DEV-001641,CARD-001641-2,RO,RO,53,311,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
